municerca,fecha_agg,sexo,edad_diagnostico,lon,lat,distancia_rio,distancia_verde_m,distancia_grande_m,longitude,latitude,t2m,d2m,tp,t2m_min,t2m_max,wind_speed,ws10,dia,mes,tp_anom,t2m_anom,d2m_anom,t2m_min_anom,t2m_max_anom,casos,Estimación poblacional,Superficie (Km cuadrados),Proximidad al río (m) (distancia mínima),Proximidad al río (m) (distancia al centroide),Proximidad al río (m) (distancia máxima),Densidad poblacional,CALMAT I,CALMAT II,CALMAT III,CALMAT IV,CALMAT V,Hogares Pobres,Hogares Pobres No Indigentes,Hogares Indigentes,Personas Pobres,Personas Pobres No Indigentes,Personas Indigentes,UNEA: Sin Instrucción,UNEA: Primario Incompleto,UNEA: Primario Completo,UNEA: Secundario Incompleto,UNEA: Secundario Completo,UNEA: Superior y/o Universitario Incompleto,UNEA: Superior y/o Universitario Completo,Acceso a Cloacas,Acceso a Gas de Red,Acceso a Agua de Red,Acceso a Electricidad,Mujeres (%),Varones (%),Mujeres de 0 a 6 años,Varones de 0 a 6 años,Personas de 0 a 6 años,Mujeres de 7 a 14 años,Varones de 7 a 14 años,Personas de 7 a 14 años,Mujeres de 15 a 24 años,Varones de 15 a 24 años,Personas de 15 a 24 años,Mujeres de 25 a 59 años,Varones de 25 a 59 años,Personas de 25 a 59 años,Mujeres de 60 años o más,Varones de 60 años o más,Personas de 60 años o más,casos_sum_2w,casos_sum_3w,casos_sum_4w,casos_lag_1,casos_lag_2,casos_lag_3,casos_lag_4,casos_ma_4,t2m_mean_1w,t2m_mean_2w,d2m_mean_1w,d2m_mean_2w,tp_mean_1w,tp_sum_1w,tp_mean_2w,tp_sum_2w,t2m_min_mean_1w,t2m_min_mean_2w,t2m_max_mean_1w,t2m_max_mean_2w,ws10_mean_1w,ws10_mean_2w,tp_anom_mean_1w,tp_anom_sum_1w,tp_anom_mean_2w,tp_anom_sum_2w,t2m_anom_mean_1w,t2m_anom_mean_2w,d2m_anom_mean_1w,d2m_anom_mean_2w,t2m_min_anom_mean_1w,t2m_min_anom_mean_2w,t2m_max_anom_mean_1w,t2m_max_anom_mean_2w,vec_lag1,vec_lag2,vec_lag3,vec_sum_2w,vec_sum_3w,Vecinos_total
MUNICERCA 2,2025-05,1.0,18.5,-63.2530196,-32.399005200000005,1962.1831000005998,46.06639357941742,2226.8026721140923,-63.25,-32.5,284.8263397216797,279.5358123779297,1.1920928955078125e-07,281.39356994628906,291.653076171875,,2.3985028642435817,27.0,5.0,-5.141717416268808e-05,-1.1094933403862797,-2.7368368643301437,-1.8030784324363651,0.689292060004334,2,8733,356.174623,1375.55,2774.8,3903.39,24.5188720253099,82.86,15.71,1.43,0,0,21.43,18.57,2.86,25.0,19.79,5.21,1.63,8.13,16.26,14.63,14.63,13.82,30.89,98.57,91.43,97.14,100.0,50.0,50.0,1.05,1.58,2.63,5.26,6.32,11.58,9.47,11.58,21.05,18.95,21.06,40.01,15.26,9.47,24.73,20.0,27.0,29.0,8.0,12.0,7.0,2.0,7.25,289.2600746154785,292.87365531921387,284.51210021972656,288.58290354410804,4.932284355163574e-06,4.932284355163574e-06,0.00017626831928888956,0.0003525366385777791,285.6466751098633,289.5908737182617,295.14222717285156,298.43374252319336,2.166968284888203,2.423826397939216,-2.8419319545019934e-05,-2.8419319545019934e-05,5.3963925342145707e-05,0.00010792785068429141,-1.32377418722686,-0.9571906078820926,-1.3728549777015076,-0.38725019189437404,-1.3909280847620096,-0.6462784755377106,-0.5183896665219834,-0.6168956050166348,27.0,95.0,48.0,122.0,170.0,170.0
MUNICERCA 3,2023-12,1.0,10.0,-63.23763305,-32.39636685,2761.8244748308957,184.43148504962073,2210.3671663780033,-63.25,-32.5,296.2819519042969,292.67230224609375,3.629922866821289e-05,293.8612365722656,300.45892333984375,,2.475622099691298,10.5,12.0,-0.00013013283411661782,-0.20295003255208144,1.7104166666666742,0.9159354315863482,-0.09184994167753757,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,,,,,,,,,296.2819519042969,297.0669372558594,292.67230224609375,291.940251159668,3.629922866821289e-05,3.629922866821289e-05,7.795095443725586e-05,0.0001559019088745117,293.8612365722656,293.6852966308594,300.45892333984375,301.79998779296875,2.475622099691298,2.554593693314972,-0.00013013283411661782,-0.00013013283411661782,-3.307898839314779e-05,-6.615797678629558e-05,-0.20295003255208144,-0.5731506799768511,1.7104166666666742,1.3837997549551602,0.9159354315863482,0.3682924454300405,-0.09184994167753757,-0.8523587544759266,,,,,,
MUNICERCA 3,2024-01,0.3,38.1,-63.2370634,-32.40393608,2030.2196674953539,344.74566140702154,3050.4383802610755,-63.25,-32.5,297.8519226074219,291.2082000732422,0.00011960268020629882,293.5093566894531,303.14105224609375,,2.633565286938647,16.3,1.0,6.397485733032225e-05,-0.9433513274016206,1.057182843243646,-0.17935054072626713,-1.6128675672743156,10,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,,,,2.0,,,,,296.2819519042969,297.0669372558594,292.67230224609375,291.940251159668,3.629922866821289e-05,3.629922866821289e-05,7.795095443725586e-05,0.0001559019088745117,293.8612365722656,293.6852966308594,300.45892333984375,301.79998779296875,2.475622099691298,2.554593693314972,-0.00013013283411661782,-0.00013013283411661782,-3.307898839314779e-05,-6.615797678629558e-05,-0.20295003255208144,-0.5731506799768511,1.7104166666666742,1.3837997549551602,0.9159354315863482,0.3682924454300405,-0.09184994167753757,-0.8523587544759266,2.0,,,,,
MUNICERCA 3,2024-02,0.5102040816326531,44.38775510204081,-63.237164071428566,-32.40158585306122,2254.155525994695,324.8974631036992,2787.9143477292923,-63.25,-32.5,298.2879900251116,293.02643818757974,0.0002980280895622409,294.10882942044003,304.0727545290577,,2.3856745305643297,12.653061224489797,2.0,0.00018466492088473573,-0.07942470282384016,1.09750117087851,0.3788042894566678,-0.5858757313146574,49,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,12.0,,,10.0,2.0,,,,297.8519226074219,297.0669372558594,291.2082000732422,291.940251159668,0.00011960268020629882,0.00011960268020629882,7.795095443725586e-05,0.0001559019088745117,293.5093566894531,293.6852966308594,303.14105224609375,301.79998779296875,2.633565286938647,2.554593693314972,6.397485733032225e-05,6.397485733032225e-05,-3.307898839314779e-05,-6.615797678629558e-05,-0.9433513274016206,-0.5731506799768511,1.057182843243646,1.3837997549551602,-0.17935054072626713,0.3682924454300405,-1.6128675672743156,-0.8523587544759266,25.0,2.0,,27.0,,
MUNICERCA 3,2024-03,0.40714285714285714,40.6,-63.2378902,-32.39808106071429,2602.3453475404162,277.01573665299685,2398.394701528182,-63.25,-32.5,296.5676982334682,291.70948813302175,0.00017892462866646902,292.87721448625837,302.29923226492747,,2.6194826747774598,22.32857142857143,3.0,-1.1161767616473813e-05,0.836579092520252,0.9133523414248531,0.5669186805038874,1.4747773460105589,140,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,59.0,61.0,,49.0,10.0,2.0,,,298.2879900251116,298.0699563162667,293.02643818757974,292.117319130411,0.0002980280895622409,0.0002980280895622409,0.00020881538488426985,0.0004176307697685397,294.10882942044003,293.8090930549466,304.0727545290577,303.6069033875757,2.3856745305643297,2.509619908751488,0.00018466492088473573,0.00018466492088473573,0.000124319889107529,0.000248639778215058,-0.07942470282384016,-0.5113880151127304,1.09750117087851,1.0773420070610782,0.3788042894566678,0.09972687436520034,-0.5858757313146574,-1.0993716492944865,97.0,25.0,2.0,122.0,124.0,124.0
MUNICERCA 3,2024-04,0.44571428571428573,29.502857142857142,-63.23758661828571,-32.39782267542857,2639.6642107505154,275.1129876005912,2376.1357898588467,-63.25,-32.5,290.7308340890067,286.68356288364953,0.00021071365901402064,286.9416133799451,292.5646135046127,,2.675418450982455,7.9714285714285715,4.0,6.91904537087482e-05,-0.020547556375503453,0.5693135411499682,-0.6712207117824693,-3.0877188271476523,175,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,189.0,199.0,201.0,140.0,49.0,10.0,2.0,50.25,296.5676982334682,297.4278441292899,291.70948813302175,292.36796316030075,0.00017892462866646902,0.00017892462866646902,0.00023847635911435495,0.0004769527182287099,292.87721448625837,293.49302195334917,302.29923226492747,303.18599339699256,2.6194826747774598,2.5025786026708947,-1.1161767616473813e-05,-1.1161767616473813e-05,8.675157663413096e-05,0.00017350315326826191,0.836579092520252,0.3785771948482059,0.9133523414248531,1.0054267561516816,0.5669186805038874,0.4728614849802776,1.4747773460105589,0.4444508073479507,334.0,97.0,25.0,431.0,456.0,456.0
MUNICERCA 3,2024-05,0.5,32.0,-63.23441875,-32.394610225,3087.1349955034484,219.70140145945808,2104.1969556738136,-63.25,-32.5,285.65125274658203,280.547119140625,8.285045623779297e-06,281.8978729248047,292.01263427734375,,2.937370836490886,4.25,5.0,-1.8641683790418835e-05,-2.860624129683899,-1.8851388436776517,-2.979275060583035,-2.7012424045138914,4,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,315.0,364.0,374.0,175.0,140.0,49.0,10.0,93.5,290.7308340890067,293.64926616123745,286.68356288364953,289.19652550833564,0.00021071365901402064,0.00021071365901402064,0.00019481914384024486,0.0003896382876804897,286.9416133799451,289.90941393310175,292.5646135046127,297.4319228847701,2.675418450982455,2.6474505628799574,6.91904537087482e-05,6.91904537087482e-05,2.9014343046137195e-05,5.802868609227439e-05,-0.020547556375503453,0.4080157680723743,0.5693135411499682,0.7413329412874107,-0.6712207117824693,-0.052151015639290976,-3.0877188271476523,-0.8064707405685467,522.0,334.0,97.0,856.0,953.0,953.0
MUNICERCA 3,2024-07,0.0,49.0,-63.2346792,-32.3907157,3484.4879860823253,126.28707029742156,1664.1478373666287,-63.25,-32.5,279.3891296386719,275.37445068359375,0.0,275.263671875,289.1361999511719,,3.0484512251167732,15.0,7.0,-1.8128642329463252e-06,-4.912282986111109,-5.402120406539325,-5.770746753833919,-1.8426852756076642,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,179.0,319.0,368.0,4.0,175.0,140.0,49.0,92.0,285.65125274658203,288.1910434177944,280.547119140625,283.61534101213726,8.285045623779297e-06,8.285045623779297e-06,0.0001094993523189,0.0002189987046378,281.8978729248047,284.4197431523749,292.01263427734375,292.2886238909782,2.937370836490886,2.8063946437366702,-1.8641683790418835e-05,-1.8641683790418835e-05,2.5274384959164686e-05,5.054876991832937e-05,-2.860624129683899,-1.4405858430297012,-1.8851388436776517,-0.6579126512638418,-2.979275060583035,-1.8252478861827521,-2.7012424045138914,-2.894480615830772,0.0,11.0,522.0,11.0,533.0,533.0
MUNICERCA 3,2024-12,1.0,13.0,-63.2317308,-32.3903233,3631.770912950212,48.42156789628373,1709.380160062995,-63.25,-32.5,295.4391784667969,290.5391845703125,0.00029528141021728516,291.1893310546875,299.9276123046875,,2.654556879537722,24.0,12.0,-1.172092225816513e-05,-2.1197275797525776,-1.7186096191406364,-2.7565185546874886,-1.9971998426649407,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,5.0,180.0,320.0,1.0,4.0,175.0,140.0,80.0,279.3891296386719,282.52019119262695,275.37445068359375,277.9607849121094,0.0,0.0,4.1425228118896755e-06,8.285045623779351e-06,275.263671875,278.58077239990234,289.1361999511719,290.5744171142578,3.0484512251167732,2.9929110308038296,-1.8128642329463252e-06,-1.8128642329463252e-06,-1.022727401168258e-05,-2.045454802336516e-05,-4.912282986111109,-3.8864535578975037,-5.402120406539325,-3.6436296251084883,-5.770746753833919,-4.375010907208477,-1.8426852756076642,-2.271963840060778,2.0,2.0,0.0,4.0,4.0,4.0
MUNICERCA 3,2025-01,0.0,43.0,-63.2386283,-32.3990775,2527.3803841919803,412.19811497709384,2518.291394497204,-63.25,-32.5,298.06671142578125,290.654296875,0.0,291.211181640625,305.3725280761719,,1.4297050823663962,30.0,1.0,-1.598287511754919e-07,-0.7390570746528056,-0.8880054615162294,-2.3800333658854242,-0.21022067599824368,1,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,6.0,181.0,1.0,1.0,4.0,175.0,45.25,295.4391784667969,287.4141540527344,290.5391845703125,282.9568176269531,0.00029528141021728516,0.00029528141021728516,0.0001476407051086426,0.0002952814102172852,291.1893310546875,283.22650146484375,299.9276123046875,294.5319061279297,2.654556879537722,2.8515040523272477,-1.172092225816513e-05,-1.172092225816513e-05,-6.766893245555728e-06,-1.3533786491111455e-05,-2.1197275797525776,-3.516005282931843,-1.7186096191406364,-3.5603650128399806,-2.7565185546874886,-4.263632654260704,-1.9971998426649407,-1.9199425591363024,1.0,2.0,2.0,3.0,5.0,5.0
MUNICERCA 3,2025-02,0.25,31.25,-63.238589625,-32.39762595,2644.034962852612,310.3292693645342,2331.2363231511836,-63.25,-32.5,298.67650604248047,293.7306900024414,5.003809928894043e-05,295.6225814819336,303.62025451660156,,2.508475119978087,23.5,2.0,-9.463495678371853e-05,2.4776046187789404,2.3150021023220546,3.4144432915581575,1.6874305442527486,4,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,2.0,3.0,7.0,1.0,1.0,1.0,4.0,1.75,298.06671142578125,296.75294494628906,290.654296875,290.59674072265625,0.0,0.0,0.0001476407051086426,0.0002952814102172852,291.211181640625,291.20025634765625,305.3725280761719,302.6500701904297,1.4297050823663962,2.0421309809520594,-1.598287511754919e-07,-1.598287511754919e-07,-5.940375504670311e-06,-1.1880751009340623e-05,-0.7390570746528056,-1.4293923272026916,-0.8880054615162294,-1.3033075403284329,-2.3800333658854242,-2.5682759602864564,-0.21022067599824368,-1.1037102593315922,4.0,1.0,2.0,5.0,7.0,7.0
MUNICERCA 3,2025-03,0.3333333333333333,47.77777777777778,-63.23817683333333,-32.40041853333334,2387.2169828575297,350.1839208869952,2643.703263924421,-63.25,-32.5,293.17146470811633,289.1991034613715,0.0004981358846028646,290.2878587510851,298.17924329969617,,2.851726030979357,17.77777777777778,3.0,0.0001887220414087115,-2.456452420709556,-2.2005137251237747,-2.0996789500546558,-2.3632541734985844,9,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,5.0,6.0,7.0,4.0,1.0,1.0,1.0,1.75,298.67650604248047,298.37160873413086,293.7306900024414,292.1924934387207,5.003809928894043e-05,5.003809928894043e-05,2.5019049644470242e-05,5.0038099288940484e-05,295.6225814819336,293.4168815612793,303.62025451660156,304.4963912963867,2.508475119978087,1.9690901011722415,-9.463495678371853e-05,-9.463495678371853e-05,-4.739739276744701e-05,-9.479478553489402e-05,2.4776046187789404,0.8692737720630674,2.3150021023220546,0.7134983204029126,3.4144432915581575,0.5172049628363666,1.6874305442527486,0.7386049341272525,13.0,4.0,1.0,17.0,18.0,18.0
MUNICERCA 3,2025-04,0.4,31.6,-63.23952128,-32.39927848,2429.4323340735164,325.19797906544153,2497.276869923652,-63.25,-32.5,287.4553955078125,281.2994812011719,6.036758422851562e-05,283.6830139160156,293.80537109375,,1.7401177274025987,19.8,4.0,4.8636434026452616e-05,-2.4512255968505428,-2.208898766762445,-1.9243827537254106,-2.8387240487557848,5,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,13.0,14.0,15.0,9.0,4.0,1.0,1.0,3.75,293.17146470811633,295.9239853752984,289.1991034613715,291.4648967319065,0.0004981358846028646,0.0004981358846028646,0.0002740869919459026,0.0005481739838918052,290.2878587510851,292.95522011650934,298.17924329969617,300.89974890814887,2.851726030979357,2.680100575478722,0.0001887220414087115,0.0001887220414087115,4.704354231249649e-05,9.408708462499298e-05,-2.456452420709556,0.010576099034692144,-2.2005137251237747,0.057244188599139934,-2.0996789500546558,0.6573821707517509,-2.3632541734985844,-0.33791181462291786,28.0,13.0,4.0,41.0,45.0,45.0
MUNICERCA 3,2025-05,1.0,53.0,-63.2376776,-32.401256599999996,2320.788799133301,351.82491333586927,2733.508814425492,-63.25,-32.5,289.7051086425781,285.8428039550781,2.980232238769531e-07,285.34912109375,296.9609069824219,,1.5741520872187915,9.5,5.0,1.2274141664858218e-07,2.998456601743328,3.8613529911747833,3.15119108977143,2.4017920600043396,2,11435,674.265346,1548.22,4347.81,6530.79,16.95919873064335,79.52,16.87,3.61,0,0,23.81,19.05,4.76,31.63,26.07,5.56,1.32,7.95,15.23,14.57,27.15,13.25,19.21,98.81,84.52,97.62,100.0,54.74,45.26,5.17,2.59,7.76,7.33,9.05,16.38,6.03,7.76,13.79,19.4,15.95,35.35,16.81,9.91,26.72,14.0,18.0,19.0,5.0,9.0,4.0,1.0,4.75,287.4553955078125,290.31343010796445,281.2994812011719,285.2492923312717,6.036758422851562e-05,6.036758422851562e-05,0.0002792517344156901,0.0005585034688313802,283.6830139160156,286.98543633355035,293.80537109375,295.9923071967231,1.7401177274025987,2.2959218791909777,4.8636434026452616e-05,4.8636434026452616e-05,0.00011867923771758206,0.00023735847543516412,-2.4512255968505428,-2.4538390087800495,-2.208898766762445,-2.20470624594311,-1.9243827537254106,-2.0120308518900334,-2.8387240487557848,-2.6009891111271846,22.0,28.0,13.0,50.0,63.0,63.0
MUNICERCA 4,2023-12,1.0,43.0,-63.2204643,-32.4062217,2270.791910908404,68.24208120556484,2318.7079776966607,-63.25,-32.5,291.6618957519531,289.9751281738281,0.001010894775390625,288.3017578125,295.0411376953125,,5.157124177639543,18.0,12.0,5.284282896253793e-05,-2.657956610785618,-0.22674323187936807,-3.7104397243923586,-2.33208685980901,1,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,,,,,,,,,291.6618957519531,294.7333052785773,289.9751281738281,290.57329358552636,0.001010894775390625,0.001010894775390625,0.0006417287023443924,0.0012834574046887849,288.3017578125,290.5469689620169,295.0411376953125,299.4745330810547,5.157124177639543,3.773859859519068,5.284282896253793e-05,5.284282896253793e-05,0.00012885279822767826,0.0002577055964553565,-2.657956610785618,-1.6395662155300237,-0.22674323187936807,0.20215628105295846,-3.7104397243923586,-2.0293577852304914,-2.33208685980901,-1.5724814610174402,,,,,,
MUNICERCA 4,2024-01,0.47368421052631576,34.73684210526316,-63.22672183684211,-32.40622106315789,2104.915888241027,164.08410291465987,2876.8269275251796,-63.25,-32.5,297.80471480520146,291.17145899722453,0.0002725626292981599,292.7921801115337,303.9079284667969,,2.3905955413985933,18.05263157894737,1.0,0.00020486276749281858,-0.6211758202744292,0.631055793985285,-0.34827584606862455,-0.8128760622258704,19,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,,,,1.0,,,,,291.6618957519531,294.7333052785773,289.9751281738281,290.57329358552636,0.001010894775390625,0.001010894775390625,0.0006417287023443924,0.0012834574046887849,288.3017578125,290.5469689620169,295.0411376953125,299.4745330810547,5.157124177639543,3.773859859519068,5.284282896253793e-05,5.284282896253793e-05,0.00012885279822767826,0.0002577055964553565,-2.657956610785618,-1.6395662155300237,-0.22674323187936807,0.20215628105295846,-3.7104397243923586,-2.0293577852304914,-2.33208685980901,-1.5724814610174402,4.0,,,,,
MUNICERCA 4,2024-02,0.5,32.878787878787875,-63.22506714696969,-32.40488511969697,2296.2812646021116,191.98734591676129,2776.3680675027485,-63.25,-32.5,297.36482654918325,293.02609807794744,0.0003425208005038175,293.59474690755206,302.50750223795575,,2.240847785189935,17.045454545454547,2.0,0.00020318586550711513,-0.29733691830961795,1.1946075405202219,0.22447577239956365,-0.9924640968057277,66,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,20.0,,,19.0,1.0,,,,297.80471480520146,294.7333052785773,291.17145899722453,290.57329358552636,0.0002725626292981599,0.0002725626292981599,0.0006417287023443924,0.0012834574046887849,292.7921801115337,290.5469689620169,303.9079284667969,299.4745330810547,2.3905955413985933,3.773859859519068,0.00020486276749281858,0.00020486276749281858,0.00012885279822767826,0.0002577055964553565,-0.6211758202744292,-1.6395662155300237,0.631055793985285,0.20215628105295846,-0.34827584606862455,-2.0293577852304914,-0.8128760622258704,-1.5724814610174402,21.0,4.0,,25.0,,
MUNICERCA 4,2024-03,0.4177215189873418,35.04430379746835,-63.22679862531645,-32.40612882848101,2118.589707967873,182.1315454430206,2900.005297910006,-63.25,-32.5,296.45677320263053,291.48340423197686,0.00014165986942339548,292.5362884907783,302.6141560228565,,2.5232869856300386,21.658227848101266,3.0,-3.309522611794202e-05,0.4746011153666875,0.46646264814403027,0.1065004616123482,1.2685307441493214,158,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,85.0,86.0,,66.0,19.0,1.0,,,297.36482654918325,297.58477067719235,293.02609807794744,292.098778537586,0.0003425208005038175,0.0003425208005038175,0.0003075417149009887,0.0006150834298019774,293.59474690755206,293.1934635095429,302.50750223795575,303.20771535237634,2.240847785189935,2.315721663294264,0.00020318586550711513,0.00020318586550711513,0.00020402431649996686,0.0004080486329999337,-0.29733691830961795,-0.45925636929202357,1.1946075405202219,0.9128316672527534,0.22447577239956365,-0.06190003683453045,-0.9924640968057277,-0.902670079515799,115.0,21.0,4.0,136.0,140.0,140.0
MUNICERCA 4,2024-04,0.45416666666666666,29.770833333333332,-63.22573296458334,-32.40525761208333,2242.9129287568367,180.76884915166258,2858.4644422839574,-63.25,-32.5,290.93414611816405,286.7497599283854,0.00015042324860890707,287.07329351251775,293.91370669278234,,2.7093093470832925,7.045833333333333,4.0,1.964409676649663e-05,0.18576241468459667,0.6160833353080813,-0.5110053682166735,-1.8257153854626864,240,10264,366.873263,1037.54,2824.19,3548.26,27.976963805072923,83.72,12.79,3.49,0,0,20.93,20.93,0.0,31.9,31.9,0.0,0.0,6.21,24.83,17.93,22.07,11.03,16.55,96.51,83.72,96.51,100.0,56.8,43.2,5.34,3.4,8.74,5.83,5.83,11.66,7.28,5.34,12.62,25.73,16.98,42.71,12.62,11.65,24.27,224.0,243.0,244.0,158.0,66.0,19.0,1.0,61.0,296.45677320263053,296.9107998759069,291.48340423197686,292.25475115496215,0.00014165986942339548,0.00014165986942339548,0.00024209033496360647,0.00048418066992721295,292.5362884907783,293.0655176991652,302.6141560228565,302.5608291304061,2.5232869856300386,2.3820673854099867,-3.309522611794202e-05,-3.309522611794202e-05,8.504531969458656e-05,0.0001700906393891731,0.4746011153666875,0.08863209852853476,0.46646264814403027,0.8305350943321261,0.1065004616123482,0.16548811700595592,1.2685307441493214,0.13803332367179688,421.0,115.0,21.0,536.0,557.0,557.0
